bundle_measure_abr,bundle_abr,measure_abr,bundle_measure,measure,bundle,model,importance
b23_V26,b23,V26,Inferior_Fronto_Occipital_Fasciculus_R : gfa,gfa,Inferior_Fronto_Occipital_Fasciculus_R,gbt,4.79E-10
b23_V27,b23,V27,Inferior_Fronto_Occipital_Fasciculus_R : iso,iso,Inferior_Fronto_Occipital_Fasciculus_R,gbt,6.07E-07
b23_V28,b23,V28,Inferior_Fronto_Occipital_Fasciculus_R : rdi,rdi,Inferior_Fronto_Occipital_Fasciculus_R,gbt,5.30E-16
b23_V29,b23,V29,Inferior_Fronto_Occipital_Fasciculus_R : nrdi02L,nrdi02L,Inferior_Fronto_Occipital_Fasciculus_R,gbt,1.69E-05
b23_V30,b23,V30,Inferior_Fronto_Occipital_Fasciculus_R : nrdi04L,nrdi04L,Inferior_Fronto_Occipital_Fasciculus_R,gbt,1.80E-12
b23_V31,b23,V31,Inferior_Fronto_Occipital_Fasciculus_R : nrdi06L,nrdi06L,Inferior_Fronto_Occipital_Fasciculus_R,gbt,3.84E-09
b24_V1,b24,V1,Inferior_Longitudinal_Fasciculus_L : NumberOfTracts,NumberOfTracts,Inferior_Longitudinal_Fasciculus_L,gbt,7.98E-12
b24_V2,b24,V2,Inferior_Longitudinal_Fasciculus_L : MeanLength,MeanLength,Inferior_Longitudinal_Fasciculus_L,gbt,9.41E-14
b24_V3,b24,V3,Inferior_Longitudinal_Fasciculus_L : Span,Span,Inferior_Longitudinal_Fasciculus_L,gbt,1.97E-07
b24_V4,b24,V4,Inferior_Longitudinal_Fasciculus_L : Curl,Curl,Inferior_Longitudinal_Fasciculus_L,gbt,5.11E-08
b24_V5,b24,V5,Inferior_Longitudinal_Fasciculus_L : Elongation,Elongation,Inferior_Longitudinal_Fasciculus_L,gbt,0.000620606
b24_V6,b24,V6,Inferior_Longitudinal_Fasciculus_L : Diameter,Diameter,Inferior_Longitudinal_Fasciculus_L,gbt,1.97E-08
b24_V7,b24,V7,Inferior_Longitudinal_Fasciculus_L : Volume,Volume,Inferior_Longitudinal_Fasciculus_L,gbt,0.001351022
b24_V8,b24,V8,Inferior_Longitudinal_Fasciculus_L : TrunkVolume,TrunkVolume,Inferior_Longitudinal_Fasciculus_L,gbt,1.37E-05
b24_V9,b24,V9,Inferior_Longitudinal_Fasciculus_L : BranchVolume,BranchVolume,Inferior_Longitudinal_Fasciculus_L,gbt,4.50E-14
b24_V10,b24,V10,Inferior_Longitudinal_Fasciculus_L : TotalSurfaceArea,TotalSurfaceArea,Inferior_Longitudinal_Fasciculus_L,gbt,6.83E-05
b24_V11,b24,V11,Inferior_Longitudinal_Fasciculus_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Inferior_Longitudinal_Fasciculus_L,gbt,6.78E-12
b24_V12,b24,V12,Inferior_Longitudinal_Fasciculus_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Inferior_Longitudinal_Fasciculus_L,gbt,2.78E-06
b24_V13,b24,V13,Inferior_Longitudinal_Fasciculus_L : Irregularity,Irregularity,Inferior_Longitudinal_Fasciculus_L,gbt,3.70E-11
b24_V14,b24,V14,Inferior_Longitudinal_Fasciculus_L : AreaOfEndRegion1,AreaOfEndRegion1,Inferior_Longitudinal_Fasciculus_L,gbt,0.005159749
b24_V15,b24,V15,Inferior_Longitudinal_Fasciculus_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Inferior_Longitudinal_Fasciculus_L,gbt,8.29E-11
b24_V16,b24,V16,Inferior_Longitudinal_Fasciculus_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Inferior_Longitudinal_Fasciculus_L,gbt,3.87E-07
b24_V17,b24,V17,Inferior_Longitudinal_Fasciculus_L : AreaOfEndRegion2,AreaOfEndRegion2,Inferior_Longitudinal_Fasciculus_L,gbt,5.92E-08
b24_V18,b24,V18,Inferior_Longitudinal_Fasciculus_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Inferior_Longitudinal_Fasciculus_L,gbt,1.03E-08
b24_V19,b24,V19,Inferior_Longitudinal_Fasciculus_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Inferior_Longitudinal_Fasciculus_L,gbt,2.56E-08
b24_V20,b24,V20,Inferior_Longitudinal_Fasciculus_L : qa,qa,Inferior_Longitudinal_Fasciculus_L,gbt,0.001777156
b24_V21,b24,V21,Inferior_Longitudinal_Fasciculus_L : nqa,nqa,Inferior_Longitudinal_Fasciculus_L,gbt,4.57E-16
b24_V22,b24,V22,Inferior_Longitudinal_Fasciculus_L : dti_fa,dti_fa,Inferior_Longitudinal_Fasciculus_L,gbt,4.20E-14
b24_V23,b24,V23,Inferior_Longitudinal_Fasciculus_L : md,md,Inferior_Longitudinal_Fasciculus_L,gbt,4.00E-16
b24_V24,b24,V24,Inferior_Longitudinal_Fasciculus_L : ad,ad,Inferior_Longitudinal_Fasciculus_L,gbt,1.10E-06
b24_V25,b24,V25,Inferior_Longitudinal_Fasciculus_L : rd,rd,Inferior_Longitudinal_Fasciculus_L,gbt,2.10E-10
b24_V26,b24,V26,Inferior_Longitudinal_Fasciculus_L : gfa,gfa,Inferior_Longitudinal_Fasciculus_L,gbt,5.69E-06
b24_V27,b24,V27,Inferior_Longitudinal_Fasciculus_L : iso,iso,Inferior_Longitudinal_Fasciculus_L,gbt,0.002606283
b24_V28,b24,V28,Inferior_Longitudinal_Fasciculus_L : rdi,rdi,Inferior_Longitudinal_Fasciculus_L,gbt,1.06E-19
b24_V29,b24,V29,Inferior_Longitudinal_Fasciculus_L : nrdi02L,nrdi02L,Inferior_Longitudinal_Fasciculus_L,gbt,1.63E-06
b24_V30,b24,V30,Inferior_Longitudinal_Fasciculus_L : nrdi04L,nrdi04L,Inferior_Longitudinal_Fasciculus_L,gbt,1.73E-24
b24_V31,b24,V31,Inferior_Longitudinal_Fasciculus_L : nrdi06L,nrdi06L,Inferior_Longitudinal_Fasciculus_L,gbt,1.61E-33
b25_V1,b25,V1,Inferior_Longitudinal_Fasciculus_R : NumberOfTracts,NumberOfTracts,Inferior_Longitudinal_Fasciculus_R,gbt,1.32E-11
b25_V2,b25,V2,Inferior_Longitudinal_Fasciculus_R : MeanLength,MeanLength,Inferior_Longitudinal_Fasciculus_R,gbt,1.17E-10
b25_V3,b25,V3,Inferior_Longitudinal_Fasciculus_R : Span,Span,Inferior_Longitudinal_Fasciculus_R,gbt,2.56E-12
b25_V4,b25,V4,Inferior_Longitudinal_Fasciculus_R : Curl,Curl,Inferior_Longitudinal_Fasciculus_R,gbt,3.71E-05
b25_V5,b25,V5,Inferior_Longitudinal_Fasciculus_R : Elongation,Elongation,Inferior_Longitudinal_Fasciculus_R,gbt,4.38E-07
b25_V6,b25,V6,Inferior_Longitudinal_Fasciculus_R : Diameter,Diameter,Inferior_Longitudinal_Fasciculus_R,gbt,6.58E-05
b25_V7,b25,V7,Inferior_Longitudinal_Fasciculus_R : Volume,Volume,Inferior_Longitudinal_Fasciculus_R,gbt,2.09E-06
b25_V8,b25,V8,Inferior_Longitudinal_Fasciculus_R : TrunkVolume,TrunkVolume,Inferior_Longitudinal_Fasciculus_R,gbt,1.29E-14
b25_V9,b25,V9,Inferior_Longitudinal_Fasciculus_R : BranchVolume,BranchVolume,Inferior_Longitudinal_Fasciculus_R,gbt,0.010051468
b25_V10,b25,V10,Inferior_Longitudinal_Fasciculus_R : TotalSurfaceArea,TotalSurfaceArea,Inferior_Longitudinal_Fasciculus_R,gbt,9.75E-07
b25_V11,b25,V11,Inferior_Longitudinal_Fasciculus_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Inferior_Longitudinal_Fasciculus_R,gbt,5.52E-05
b25_V12,b25,V12,Inferior_Longitudinal_Fasciculus_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Inferior_Longitudinal_Fasciculus_R,gbt,6.77E-16
b25_V13,b25,V13,Inferior_Longitudinal_Fasciculus_R : Irregularity,Irregularity,Inferior_Longitudinal_Fasciculus_R,gbt,1.36E-07
b25_V14,b25,V14,Inferior_Longitudinal_Fasciculus_R : AreaOfEndRegion1,AreaOfEndRegion1,Inferior_Longitudinal_Fasciculus_R,gbt,1.55E-11
b25_V15,b25,V15,Inferior_Longitudinal_Fasciculus_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Inferior_Longitudinal_Fasciculus_R,gbt,4.75E-08
b25_V16,b25,V16,Inferior_Longitudinal_Fasciculus_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Inferior_Longitudinal_Fasciculus_R,gbt,0.000148872
b25_V17,b25,V17,Inferior_Longitudinal_Fasciculus_R : AreaOfEndRegion2,AreaOfEndRegion2,Inferior_Longitudinal_Fasciculus_R,gbt,0.000220283
b25_V18,b25,V18,Inferior_Longitudinal_Fasciculus_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Inferior_Longitudinal_Fasciculus_R,gbt,1.52E-17
b25_V19,b25,V19,Inferior_Longitudinal_Fasciculus_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Inferior_Longitudinal_Fasciculus_R,gbt,0.000667387
b25_V20,b25,V20,Inferior_Longitudinal_Fasciculus_R : qa,qa,Inferior_Longitudinal_Fasciculus_R,gbt,5.72E-35
b25_V21,b25,V21,Inferior_Longitudinal_Fasciculus_R : nqa,nqa,Inferior_Longitudinal_Fasciculus_R,gbt,7.99E-08
b25_V22,b25,V22,Inferior_Longitudinal_Fasciculus_R : dti_fa,dti_fa,Inferior_Longitudinal_Fasciculus_R,gbt,9.82E-07
b25_V23,b25,V23,Inferior_Longitudinal_Fasciculus_R : md,md,Inferior_Longitudinal_Fasciculus_R,gbt,1.68E-30
b25_V24,b25,V24,Inferior_Longitudinal_Fasciculus_R : ad,ad,Inferior_Longitudinal_Fasciculus_R,gbt,9.71E-10
b25_V25,b25,V25,Inferior_Longitudinal_Fasciculus_R : rd,rd,Inferior_Longitudinal_Fasciculus_R,gbt,5.33E-07
b25_V26,b25,V26,Inferior_Longitudinal_Fasciculus_R : gfa,gfa,Inferior_Longitudinal_Fasciculus_R,gbt,9.70E-07
b25_V27,b25,V27,Inferior_Longitudinal_Fasciculus_R : iso,iso,Inferior_Longitudinal_Fasciculus_R,gbt,2.45E-10
b25_V28,b25,V28,Inferior_Longitudinal_Fasciculus_R : rdi,rdi,Inferior_Longitudinal_Fasciculus_R,gbt,4.35E-09
b25_V29,b25,V29,Inferior_Longitudinal_Fasciculus_R : nrdi02L,nrdi02L,Inferior_Longitudinal_Fasciculus_R,gbt,5.00E-15
b25_V30,b25,V30,Inferior_Longitudinal_Fasciculus_R : nrdi04L,nrdi04L,Inferior_Longitudinal_Fasciculus_R,gbt,3.27E-34
b25_V31,b25,V31,Inferior_Longitudinal_Fasciculus_R : nrdi06L,nrdi06L,Inferior_Longitudinal_Fasciculus_R,gbt,5.86E-16
b26_V1,b26,V1,Middle_Longitudinal_Fasciculus_L : NumberOfTracts,NumberOfTracts,Middle_Longitudinal_Fasciculus_L,gbt,0.000225871
b26_V2,b26,V2,Middle_Longitudinal_Fasciculus_L : MeanLength,MeanLength,Middle_Longitudinal_Fasciculus_L,gbt,3.06E-07
b26_V3,b26,V3,Middle_Longitudinal_Fasciculus_L : Span,Span,Middle_Longitudinal_Fasciculus_L,gbt,0.000141339
b26_V4,b26,V4,Middle_Longitudinal_Fasciculus_L : Curl,Curl,Middle_Longitudinal_Fasciculus_L,gbt,2.67E-05
b26_V5,b26,V5,Middle_Longitudinal_Fasciculus_L : Elongation,Elongation,Middle_Longitudinal_Fasciculus_L,gbt,4.17E-08
b26_V6,b26,V6,Middle_Longitudinal_Fasciculus_L : Diameter,Diameter,Middle_Longitudinal_Fasciculus_L,gbt,1.49E-09
b26_V7,b26,V7,Middle_Longitudinal_Fasciculus_L : Volume,Volume,Middle_Longitudinal_Fasciculus_L,gbt,4.27E-07
b26_V8,b26,V8,Middle_Longitudinal_Fasciculus_L : TrunkVolume,TrunkVolume,Middle_Longitudinal_Fasciculus_L,gbt,1.40E-09
b26_V9,b26,V9,Middle_Longitudinal_Fasciculus_L : BranchVolume,BranchVolume,Middle_Longitudinal_Fasciculus_L,gbt,0.007974191
b26_V10,b26,V10,Middle_Longitudinal_Fasciculus_L : TotalSurfaceArea,TotalSurfaceArea,Middle_Longitudinal_Fasciculus_L,gbt,1.60E-18
b26_V11,b26,V11,Middle_Longitudinal_Fasciculus_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Middle_Longitudinal_Fasciculus_L,gbt,1.97E-06
b26_V12,b26,V12,Middle_Longitudinal_Fasciculus_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Middle_Longitudinal_Fasciculus_L,gbt,0.054362235
b26_V13,b26,V13,Middle_Longitudinal_Fasciculus_L : Irregularity,Irregularity,Middle_Longitudinal_Fasciculus_L,gbt,3.67E-08
b26_V14,b26,V14,Middle_Longitudinal_Fasciculus_L : AreaOfEndRegion1,AreaOfEndRegion1,Middle_Longitudinal_Fasciculus_L,gbt,0.00778897
b26_V15,b26,V15,Middle_Longitudinal_Fasciculus_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Middle_Longitudinal_Fasciculus_L,gbt,4.08E-21
b26_V16,b26,V16,Middle_Longitudinal_Fasciculus_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Middle_Longitudinal_Fasciculus_L,gbt,0.002353611
b26_V17,b26,V17,Middle_Longitudinal_Fasciculus_L : AreaOfEndRegion2,AreaOfEndRegion2,Middle_Longitudinal_Fasciculus_L,gbt,3.52E-07
b26_V18,b26,V18,Middle_Longitudinal_Fasciculus_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Middle_Longitudinal_Fasciculus_L,gbt,6.04E-05
b26_V19,b26,V19,Middle_Longitudinal_Fasciculus_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_L,gbt,6.71E-09
b26_V20,b26,V20,Middle_Longitudinal_Fasciculus_L : qa,qa,Middle_Longitudinal_Fasciculus_L,gbt,2.07E-22
b26_V21,b26,V21,Middle_Longitudinal_Fasciculus_L : nqa,nqa,Middle_Longitudinal_Fasciculus_L,gbt,1.20E-15
b26_V22,b26,V22,Middle_Longitudinal_Fasciculus_L : dti_fa,dti_fa,Middle_Longitudinal_Fasciculus_L,gbt,1.01E-06
b26_V23,b26,V23,Middle_Longitudinal_Fasciculus_L : md,md,Middle_Longitudinal_Fasciculus_L,gbt,2.08E-07
b26_V24,b26,V24,Middle_Longitudinal_Fasciculus_L : ad,ad,Middle_Longitudinal_Fasciculus_L,gbt,1.96E-07
b26_V25,b26,V25,Middle_Longitudinal_Fasciculus_L : rd,rd,Middle_Longitudinal_Fasciculus_L,gbt,2.61E-05
b26_V26,b26,V26,Middle_Longitudinal_Fasciculus_L : gfa,gfa,Middle_Longitudinal_Fasciculus_L,gbt,5.39E-06
b26_V27,b26,V27,Middle_Longitudinal_Fasciculus_L : iso,iso,Middle_Longitudinal_Fasciculus_L,gbt,6.77E-17
b26_V28,b26,V28,Middle_Longitudinal_Fasciculus_L : rdi,rdi,Middle_Longitudinal_Fasciculus_L,gbt,9.26E-10
b26_V29,b26,V29,Middle_Longitudinal_Fasciculus_L : nrdi02L,nrdi02L,Middle_Longitudinal_Fasciculus_L,gbt,9.15E-13
b26_V30,b26,V30,Middle_Longitudinal_Fasciculus_L : nrdi04L,nrdi04L,Middle_Longitudinal_Fasciculus_L,gbt,3.23E-09
b26_V31,b26,V31,Middle_Longitudinal_Fasciculus_L : nrdi06L,nrdi06L,Middle_Longitudinal_Fasciculus_L,gbt,1.67E-10
b27_V1,b27,V1,Middle_Longitudinal_Fasciculus_R : NumberOfTracts,NumberOfTracts,Middle_Longitudinal_Fasciculus_R,gbt,1.48E-08
b27_V2,b27,V2,Middle_Longitudinal_Fasciculus_R : MeanLength,MeanLength,Middle_Longitudinal_Fasciculus_R,gbt,2.77E-09
b27_V3,b27,V3,Middle_Longitudinal_Fasciculus_R : Span,Span,Middle_Longitudinal_Fasciculus_R,gbt,1.97E-15
b27_V4,b27,V4,Middle_Longitudinal_Fasciculus_R : Curl,Curl,Middle_Longitudinal_Fasciculus_R,gbt,0.00034066
b27_V5,b27,V5,Middle_Longitudinal_Fasciculus_R : Elongation,Elongation,Middle_Longitudinal_Fasciculus_R,gbt,7.17E-09
b27_V6,b27,V6,Middle_Longitudinal_Fasciculus_R : Diameter,Diameter,Middle_Longitudinal_Fasciculus_R,gbt,2.91E-15
b27_V7,b27,V7,Middle_Longitudinal_Fasciculus_R : Volume,Volume,Middle_Longitudinal_Fasciculus_R,gbt,0.022074465
b27_V8,b27,V8,Middle_Longitudinal_Fasciculus_R : TrunkVolume,TrunkVolume,Middle_Longitudinal_Fasciculus_R,gbt,3.53E-09
b27_V9,b27,V9,Middle_Longitudinal_Fasciculus_R : BranchVolume,BranchVolume,Middle_Longitudinal_Fasciculus_R,gbt,1.93E-08
b27_V10,b27,V10,Middle_Longitudinal_Fasciculus_R : TotalSurfaceArea,TotalSurfaceArea,Middle_Longitudinal_Fasciculus_R,gbt,2.87E-12
b27_V11,b27,V11,Middle_Longitudinal_Fasciculus_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Middle_Longitudinal_Fasciculus_R,gbt,0.000132967
b27_V12,b27,V12,Middle_Longitudinal_Fasciculus_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Middle_Longitudinal_Fasciculus_R,gbt,5.84E-24
b27_V13,b27,V13,Middle_Longitudinal_Fasciculus_R : Irregularity,Irregularity,Middle_Longitudinal_Fasciculus_R,gbt,2.84E-18
b27_V14,b27,V14,Middle_Longitudinal_Fasciculus_R : AreaOfEndRegion1,AreaOfEndRegion1,Middle_Longitudinal_Fasciculus_R,gbt,0.011266192
b27_V15,b27,V15,Middle_Longitudinal_Fasciculus_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Middle_Longitudinal_Fasciculus_R,gbt,0.000301257
b27_V16,b27,V16,Middle_Longitudinal_Fasciculus_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Middle_Longitudinal_Fasciculus_R,gbt,0.00595313
b27_V17,b27,V17,Middle_Longitudinal_Fasciculus_R : AreaOfEndRegion2,AreaOfEndRegion2,Middle_Longitudinal_Fasciculus_R,gbt,7.58E-05
b27_V18,b27,V18,Middle_Longitudinal_Fasciculus_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Middle_Longitudinal_Fasciculus_R,gbt,2.47E-10
b27_V19,b27,V19,Middle_Longitudinal_Fasciculus_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_R,gbt,4.15E-16
b27_V20,b27,V20,Middle_Longitudinal_Fasciculus_R : qa,qa,Middle_Longitudinal_Fasciculus_R,gbt,3.51E-08
b27_V21,b27,V21,Middle_Longitudinal_Fasciculus_R : nqa,nqa,Middle_Longitudinal_Fasciculus_R,gbt,1.83E-14
b27_V22,b27,V22,Middle_Longitudinal_Fasciculus_R : dti_fa,dti_fa,Middle_Longitudinal_Fasciculus_R,gbt,0.000319542
b27_V23,b27,V23,Middle_Longitudinal_Fasciculus_R : md,md,Middle_Longitudinal_Fasciculus_R,gbt,3.96E-10
b27_V24,b27,V24,Middle_Longitudinal_Fasciculus_R : ad,ad,Middle_Longitudinal_Fasciculus_R,gbt,5.15E-10
b27_V25,b27,V25,Middle_Longitudinal_Fasciculus_R : rd,rd,Middle_Longitudinal_Fasciculus_R,gbt,9.61E-13
b27_V26,b27,V26,Middle_Longitudinal_Fasciculus_R : gfa,gfa,Middle_Longitudinal_Fasciculus_R,gbt,1.06E-06
b27_V27,b27,V27,Middle_Longitudinal_Fasciculus_R : iso,iso,Middle_Longitudinal_Fasciculus_R,gbt,1.69E-16
b27_V28,b27,V28,Middle_Longitudinal_Fasciculus_R : rdi,rdi,Middle_Longitudinal_Fasciculus_R,gbt,4.12E-18
b27_V29,b27,V29,Middle_Longitudinal_Fasciculus_R : nrdi02L,nrdi02L,Middle_Longitudinal_Fasciculus_R,gbt,0.001009068
b27_V30,b27,V30,Middle_Longitudinal_Fasciculus_R : nrdi04L,nrdi04L,Middle_Longitudinal_Fasciculus_R,gbt,1.74E-25
b27_V31,b27,V31,Middle_Longitudinal_Fasciculus_R : nrdi06L,nrdi06L,Middle_Longitudinal_Fasciculus_R,gbt,5.80E-13
b28_V1,b28,V1,Optic_Radiation_L : NumberOfTracts,NumberOfTracts,Optic_Radiation_L,gbt,6.15E-15
b28_V2,b28,V2,Optic_Radiation_L : MeanLength,MeanLength,Optic_Radiation_L,gbt,1.14E-08
b28_V3,b28,V3,Optic_Radiation_L : Span,Span,Optic_Radiation_L,gbt,6.93E-08
b28_V4,b28,V4,Optic_Radiation_L : Curl,Curl,Optic_Radiation_L,gbt,4.50E-08
b28_V5,b28,V5,Optic_Radiation_L : Elongation,Elongation,Optic_Radiation_L,gbt,3.16E-21
b28_V6,b28,V6,Optic_Radiation_L : Diameter,Diameter,Optic_Radiation_L,gbt,9.43E-06
b28_V7,b28,V7,Optic_Radiation_L : Volume,Volume,Optic_Radiation_L,gbt,1.30E-11
b28_V8,b28,V8,Optic_Radiation_L : TrunkVolume,TrunkVolume,Optic_Radiation_L,gbt,0.000349998
b28_V9,b28,V9,Optic_Radiation_L : BranchVolume,BranchVolume,Optic_Radiation_L,gbt,4.61E-06
b28_V10,b28,V10,Optic_Radiation_L : TotalSurfaceArea,TotalSurfaceArea,Optic_Radiation_L,gbt,9.58E-14
b28_V11,b28,V11,Optic_Radiation_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Optic_Radiation_L,gbt,0.005764435
b28_V12,b28,V12,Optic_Radiation_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Optic_Radiation_L,gbt,3.39E-09
b28_V13,b28,V13,Optic_Radiation_L : Irregularity,Irregularity,Optic_Radiation_L,gbt,1.66E-06
b28_V14,b28,V14,Optic_Radiation_L : AreaOfEndRegion1,AreaOfEndRegion1,Optic_Radiation_L,gbt,8.58E-05
b28_V15,b28,V15,Optic_Radiation_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Optic_Radiation_L,gbt,0.00037632
b28_V16,b28,V16,Optic_Radiation_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Optic_Radiation_L,gbt,1.93E-06
b28_V17,b28,V17,Optic_Radiation_L : AreaOfEndRegion2,AreaOfEndRegion2,Optic_Radiation_L,gbt,0.004900221
b28_V18,b28,V18,Optic_Radiation_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Optic_Radiation_L,gbt,1.18E-11
b28_V19,b28,V19,Optic_Radiation_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Optic_Radiation_L,gbt,8.11E-24
b28_V20,b28,V20,Optic_Radiation_L : qa,qa,Optic_Radiation_L,gbt,1.30E-08
b28_V21,b28,V21,Optic_Radiation_L : nqa,nqa,Optic_Radiation_L,gbt,7.94E-17
b28_V22,b28,V22,Optic_Radiation_L : dti_fa,dti_fa,Optic_Radiation_L,gbt,6.54E-05
b28_V23,b28,V23,Optic_Radiation_L : md,md,Optic_Radiation_L,gbt,6.62E-10
b28_V24,b28,V24,Optic_Radiation_L : ad,ad,Optic_Radiation_L,gbt,0.008724007
b28_V25,b28,V25,Optic_Radiation_L : rd,rd,Optic_Radiation_L,gbt,1.21E-11
b28_V26,b28,V26,Optic_Radiation_L : gfa,gfa,Optic_Radiation_L,gbt,4.03E-11
b28_V27,b28,V27,Optic_Radiation_L : iso,iso,Optic_Radiation_L,gbt,8.30E-35
b28_V28,b28,V28,Optic_Radiation_L : rdi,rdi,Optic_Radiation_L,gbt,2.89E-24
b28_V29,b28,V29,Optic_Radiation_L : nrdi02L,nrdi02L,Optic_Radiation_L,gbt,5.01E-33
b28_V30,b28,V30,Optic_Radiation_L : nrdi04L,nrdi04L,Optic_Radiation_L,gbt,2.95E-34
b28_V31,b28,V31,Optic_Radiation_L : nrdi06L,nrdi06L,Optic_Radiation_L,gbt,4.40E-06
b29_V1,b29,V1,Optic_Radiation_R : NumberOfTracts,NumberOfTracts,Optic_Radiation_R,gbt,4.09E-07
b29_V2,b29,V2,Optic_Radiation_R : MeanLength,MeanLength,Optic_Radiation_R,gbt,0.00234534
b29_V3,b29,V3,Optic_Radiation_R : Span,Span,Optic_Radiation_R,gbt,1.01E-13
b29_V4,b29,V4,Optic_Radiation_R : Curl,Curl,Optic_Radiation_R,gbt,2.55E-09
b29_V5,b29,V5,Optic_Radiation_R : Elongation,Elongation,Optic_Radiation_R,gbt,0.000309387
b29_V6,b29,V6,Optic_Radiation_R : Diameter,Diameter,Optic_Radiation_R,gbt,4.86E-06
b29_V7,b29,V7,Optic_Radiation_R : Volume,Volume,Optic_Radiation_R,gbt,6.20E-06
b29_V8,b29,V8,Optic_Radiation_R : TrunkVolume,TrunkVolume,Optic_Radiation_R,gbt,1.67E-08
b29_V9,b29,V9,Optic_Radiation_R : BranchVolume,BranchVolume,Optic_Radiation_R,gbt,3.64E-07
b29_V10,b29,V10,Optic_Radiation_R : TotalSurfaceArea,TotalSurfaceArea,Optic_Radiation_R,gbt,2.52E-05
b29_V11,b29,V11,Optic_Radiation_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Optic_Radiation_R,gbt,2.69E-12
b29_V12,b29,V12,Optic_Radiation_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Optic_Radiation_R,gbt,1.85E-09
b29_V13,b29,V13,Optic_Radiation_R : Irregularity,Irregularity,Optic_Radiation_R,gbt,8.16E-06
b29_V14,b29,V14,Optic_Radiation_R : AreaOfEndRegion1,AreaOfEndRegion1,Optic_Radiation_R,gbt,1.64E-06
b29_V15,b29,V15,Optic_Radiation_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Optic_Radiation_R,gbt,1.24E-08
b29_V16,b29,V16,Optic_Radiation_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Optic_Radiation_R,gbt,0.005002187
b29_V17,b29,V17,Optic_Radiation_R : AreaOfEndRegion2,AreaOfEndRegion2,Optic_Radiation_R,gbt,4.42E-05
b29_V18,b29,V18,Optic_Radiation_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Optic_Radiation_R,gbt,3.39E-11
b29_V19,b29,V19,Optic_Radiation_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Optic_Radiation_R,gbt,1.41E-06
b29_V20,b29,V20,Optic_Radiation_R : qa,qa,Optic_Radiation_R,gbt,4.00E-05
b29_V21,b29,V21,Optic_Radiation_R : nqa,nqa,Optic_Radiation_R,gbt,8.10E-05
b29_V22,b29,V22,Optic_Radiation_R : dti_fa,dti_fa,Optic_Radiation_R,gbt,6.37E-12
b29_V23,b29,V23,Optic_Radiation_R : md,md,Optic_Radiation_R,gbt,0.019885549
b29_V24,b29,V24,Optic_Radiation_R : ad,ad,Optic_Radiation_R,gbt,2.69E-10
b29_V25,b29,V25,Optic_Radiation_R : rd,rd,Optic_Radiation_R,gbt,4.28E-10
b29_V26,b29,V26,Optic_Radiation_R : gfa,gfa,Optic_Radiation_R,gbt,8.48E-10
b29_V27,b29,V27,Optic_Radiation_R : iso,iso,Optic_Radiation_R,gbt,1.45E-06
b29_V28,b29,V28,Optic_Radiation_R : rdi,rdi,Optic_Radiation_R,gbt,0.002345349
b29_V29,b29,V29,Optic_Radiation_R : nrdi02L,nrdi02L,Optic_Radiation_R,gbt,4.47E-05
b29_V30,b29,V30,Optic_Radiation_R : nrdi04L,nrdi04L,Optic_Radiation_R,gbt,1.15E-09
b29_V31,b29,V31,Optic_Radiation_R : nrdi06L,nrdi06L,Optic_Radiation_R,gbt,2.30E-21
